,date,open,high,low,close
2906,2021-04-15,63644.0,64805.0,61664.0,62807.0
2907,2021-04-16,63207.0,63705.0,62153.0,63180.0
2908,2021-04-17,63208.0,63513.0,60427.0,61497.0
2909,2021-04-18,61441.0,62460.0,60127.0,60274.0
2910,2021-04-19,60096.0,60424.0,52810.0,56289.0
2911,2021-04-20,56270.0,57662.0,54691.0,55721.0
2912,2021-04-21,55483.0,57270.0,53700.0,56295.0
2913,2021-04-22,56527.0,56902.0,53752.0,54190.0
2914,2021-04-23,54088.0,55474.0,50983.0,51966.0
2915,2021-04-24,51878.0,52143.0,47882.0,51191.0
2916,2021-04-25,51262.0,51262.0,48975.0,50133.0
2917,2021-04-26,50068.0,50770.0,47198.0,48981.0
2918,2021-04-27,49069.0,54412.0,49063.0,53979.0
2919,2021-04-28,54018.0,55487.0,53400.0,54992.0
2920,2021-04-29,55093.0,56156.0,53988.0,54811.0
2921,2021-04-30,54953.0,55132.0,52489.0,53597.0
2922,2021-05-01,53554.0,57913.0,53297.0,57829.0
2923,2021-05-02,57770.0,58722.0,57175.0,57813.0
2924,2021-05-03,57807.0,57807.0,56091.0,56601.0
2925,2021-05-04,56611.0,59066.0,56611.0,57200.0
2926,2021-05-05,57153.0,57153.0,53464.0,53464.0
2927,2021-05-06,53329.0,57973.0,53329.0,57432.0
2928,2021-05-07,57410.0,58420.0,55437.0,56508.0
2929,2021-05-08,56439.0,58691.0,55484.0,57362.0
2930,2021-05-09,57342.0,59504.0,57282.0,58772.0
2931,2021-05-10,58850.0,59256.0,56637.0,58214.0
2932,2021-05-11,58420.0,59578.0,54739.0,55902.0
2933,2021-05-12,55935.0,56987.0,54758.0,56929.0
2934,2021-05-13,56713.0,57958.0,50005.0,50005.0
2935,2021-05-14,49289.0,51512.0,47301.0,49973.0
2936,2021-05-15,49989.0,51775.0,48995.0,49913.0
2937,2021-05-16,49917.0,50720.0,46781.0,46781.0
2938,2021-05-17,46682.0,49826.0,44247.0,46585.0
2939,2021-05-18,46569.0,46569.0,42024.0,43781.0
2940,2021-05-19,43587.0,45784.0,42496.0,43091.0
2941,2021-05-20,43195.0,43588.0,30415.0,37287.0
2942,2021-05-21,37083.0,42480.0,35390.0,40438.0
2943,2021-05-22,40722.0,42252.0,34387.0,37340.0
2944,2021-05-23,37422.0,39071.0,35499.0,37520.0
2945,2021-05-24,37264.0,38361.0,31390.0,34978.0
2946,2021-05-25,34893.0,40418.0,34760.0,38642.0
2947,2021-05-26,38810.0,39787.0,36755.0,38211.0
2948,2021-05-27,38382.0,40802.0,38032.0,39407.0
2949,2021-05-28,39467.0,40433.0,37359.0,38643.0
2950,2021-05-29,38549.0,39086.0,34826.0,35710.0
2951,2021-05-30,35744.0,37389.0,33749.0,34775.0
2952,2021-05-31,34684.0,36512.0,33159.0,35715.0
2953,2021-06-01,35738.0,37568.0,34291.0,37341.0
2954,2021-06-02,37289.0,37836.0,35663.0,36680.0
2955,2021-06-03,36688.0,38244.0,36075.0,37686.0
2956,2021-06-04,37602.0,39810.0,37242.0,39151.0
2957,2021-06-05,39348.0,39348.0,35750.0,36939.0
2958,2021-06-06,36841.0,38009.0,34937.0,35547.0
2959,2021-06-07,35600.0,36449.0,35311.0,35834.0
2960,2021-06-08,35841.0,36915.0,33451.0,33451.0
2961,2021-06-09,33619.0,34123.0,31109.0,33557.0
2962,2021-06-10,33483.0,37653.0,32553.0,37554.0
2963,2021-06-11,37456.0,38849.0,35855.0,36903.0
2964,2021-06-12,36692.0,37722.0,36043.0,37289.0
2965,2021-06-13,37297.0,37297.0,35110.0,35666.0
2966,2021-06-14,35679.0,39271.0,34883.0,39148.0
2967,2021-06-15,39169.0,41117.0,38933.0,40625.0
2968,2021-06-16,40661.0,41690.0,39664.0,40378.0
2969,2021-06-17,40188.0,40583.0,38137.0,38321.0
2970,2021-06-18,38341.0,39601.0,37604.0,38194.0
2971,2021-06-19,38186.0,38199.0,35336.0,35881.0
2972,2021-06-20,35774.0,36573.0,35044.0,35582.0
2973,2021-06-21,35681.0,36106.0,33414.0,35787.0
2974,2021-06-22,35779.0,35779.0,31446.0,31712.0
2975,2021-06-23,31505.0,33241.0,29155.0,32508.0
2976,2021-06-24,32495.0,35014.0,31890.0,33703.0
2977,2021-06-25,33713.0,35198.0,32318.0,34675.0
2978,2021-06-26,34699.0,35567.0,31450.0,31943.0
2979,2021-06-27,31666.0,32851.0,30141.0,32024.0
2980,2021-06-28,32287.0,34693.0,32287.0,34607.0
2981,2021-06-29,34625.0,35273.0,34056.0,34557.0
2982,2021-06-30,34578.0,36590.0,34379.0,35969.0
2983,2021-07-01,35859.0,36116.0,34192.0,35171.0
2984,2021-07-02,35063.0,35103.0,32841.0,33678.0
2985,2021-07-03,33656.0,34104.0,32711.0,33951.0
2986,2021-07-04,33988.0,34924.0,33466.0,34730.0
2987,2021-07-05,34789.0,36006.0,34381.0,35394.0
2988,2021-07-06,35261.0,35261.0,33329.0,33928.0
2989,2021-07-07,33907.0,35010.0,33733.0,34150.0
2990,2021-07-08,34198.0,34985.0,33916.0,33932.0
2991,2021-07-09,33904.0,33904.0,32317.0,32934.0
2992,2021-07-10,32809.0,34204.0,32389.0,33971.0
2993,2021-07-11,33925.0,34346.0,33185.0,33705.0
2994,2021-07-12,33667.0,34824.0,33411.0,34300.0
2995,2021-07-13,34295.0,34725.0,32789.0,33263.0
2996,2021-07-14,33261.0,33413.0,32386.0,32676.0
2997,2021-07-15,32729.0,33124.0,31514.0,32879.0
2998,2021-07-16,32897.0,33260.0,31285.0,31726.0
2999,2021-07-17,31867.0,32205.0,31164.0,31400.0
3000,2021-07-18,31404.0,31973.0,31217.0,31589.0
3001,2021-07-19,31606.0,32504.0,31262.0,31919.0
3002,2021-07-20,31900.0,31931.0,30654.0,30928.0
3003,2021-07-21,30892.0,31044.0,29527.0,29972.0
3004,2021-07-22,29917.0,32503.0,29642.0,32384.0
3005,2021-07-23,32314.0,32596.0,31716.0,32409.0
3006,2021-07-24,32386.0,33469.0,32122.0,33456.0
3007,2021-07-25,33519.0,34518.0,33487.0,34214.0
3008,2021-07-26,34297.0,35456.0,33934.0,35456.0
3009,2021-07-27,35527.0,40347.0,35496.0,37282.0
3010,2021-07-28,37227.0,39266.0,36277.0,39077.0
3011,2021-07-29,39209.0,40840.0,38457.0,40031.0
3012,2021-07-30,40050.0,40665.0,39431.0,39978.0
3013,2021-07-31,39985.0,41936.0,38416.0,41936.0
3014,2021-08-01,41981.0,42211.0,41176.0,41754.0
3015,2021-08-02,41700.0,42628.0,39604.0,39915.0
3016,2021-08-03,39985.0,40570.0,38760.0,39279.0
3017,2021-08-04,39117.0,39887.0,37913.0,38368.0
3018,2021-08-05,38176.0,39979.0,37703.0,39752.0
3019,2021-08-06,39752.0,41381.0,37596.0,40825.0
3020,2021-08-07,40809.0,43175.0,39872.0,42802.0
3021,2021-08-08,42813.0,44672.0,42727.0,44648.0
3022,2021-08-09,44645.0,45242.0,43471.0,43753.0
3023,2021-08-10,43780.0,46433.0,42981.0,46311.0
3024,2021-08-11,46288.0,46456.0,44685.0,45640.0
3025,2021-08-12,45628.0,46704.0,45297.0,45652.0
3026,2021-08-13,45578.0,46168.0,43955.0,44495.0
3027,2021-08-14,44540.0,48121.0,44426.0,47717.0
3028,2021-08-15,47760.0,47962.0,46200.0,47089.0
3029,2021-08-16,47133.0,47362.0,45666.0,47025.0
3030,2021-08-17,47088.0,47883.0,45765.0,46032.0
3031,2021-08-18,45999.0,46970.0,44534.0,44534.0
3032,2021-08-19,44655.0,45923.0,44510.0,45015.0
3033,2021-08-20,44791.0,46954.0,44098.0,46745.0
3034,2021-08-21,46808.0,49263.0,46682.0,49196.0
3035,2021-08-22,49261.0,49673.0,47989.0,48934.0
3036,2021-08-23,48868.0,49480.0,48291.0,49251.0
3037,2021-08-24,49315.0,50321.0,49130.0,49519.0
3038,2021-08-25,49428.0,49799.0,47941.0,47941.0
3039,2021-08-26,47805.0,49139.0,47250.0,49003.0
3040,2021-08-27,48990.0,49320.0,46648.0,47229.0
3041,2021-08-28,47137.0,49136.0,46451.0,49083.0
3042,2021-08-29,49088.0,49333.0,48545.0,48937.0
3043,2021-08-30,48946.0,49640.0,48027.0,48907.0
3044,2021-08-31,48814.0,48873.0,46977.0,47124.0
3045,2021-09-01,47081.0,48257.0,46811.0,47335.0
3046,2021-09-02,47270.0,48949.0,46659.0,48823.0
3047,2021-09-03,48871.0,50212.0,48705.0,49339.0
3048,2021-09-04,49341.0,50913.0,48480.0,49935.0
3049,2021-09-05,50028.0,50476.0,49517.0,50013.0
3050,2021-09-06,49965.0,51834.0,49501.0,51696.0
3051,2021-09-07,51677.0,52788.0,51134.0,52740.0
3052,2021-09-08,52725.0,52853.0,45300.0,46995.0
3053,2021-09-09,47035.0,47515.0,44319.0,46085.0
3054,2021-09-10,46187.0,47333.0,45850.0,46519.0
3055,2021-09-11,46515.0,47158.0,44482.0,44803.0
3056,2021-09-12,44930.0,46077.0,44930.0,45196.0
3057,2021-09-13,45268.0,46494.0,44815.0,46195.0
3058,2021-09-14,46190.0,47445.0,43668.0,45140.0
3059,2021-09-15,44997.0,47286.0,44997.0,47135.0
3060,2021-09-16,47158.0,48570.0,46924.0,48187.0
3061,2021-09-17,48207.0,48576.0,47131.0,47879.0
3062,2021-09-18,47846.0,48300.0,46989.0,47229.0
3063,2021-09-19,47466.0,48887.0,47289.0,48267.0
3064,2021-09-20,48349.0,48443.0,46943.0,47371.0
3065,2021-09-21,47248.0,47405.0,42479.0,42933.0
3066,2021-09-22,43017.0,43645.0,40203.0,40387.0
3067,2021-09-23,40554.0,44173.0,40554.0,43587.0
3068,2021-09-24,43602.0,45168.0,43179.0,44981.0
3069,2021-09-25,44992.0,45132.0,41018.0,42752.0
3070,2021-09-26,42865.0,43081.0,41877.0,42857.0
3071,2021-09-27,42824.0,44229.0,40890.0,43337.0
3072,2021-09-28,43282.0,44388.0,42226.0,42247.0
3073,2021-09-29,42083.0,42837.0,41010.0,41010.0
3074,2021-09-30,41003.0,42649.0,40985.0,41588.0
3075,2021-10-01,41647.0,44160.0,41577.0,43859.0
3076,2021-10-02,43887.0,48578.0,43371.0,48182.0
3077,2021-10-03,48267.0,48315.0,47588.0,47778.0
3078,2021-10-04,47863.0,49404.0,47260.0,48283.0
3079,2021-10-05,48259.0,49524.0,47188.0,49260.0
3080,2021-10-06,49262.0,51971.0,49173.0,51669.0
3081,2021-10-07,51618.0,55555.0,50569.0,55415.0
3082,2021-10-08,55410.0,55410.0,53675.0,53895.0
3083,2021-10-09,53807.0,56056.0,53807.0,54011.0
3084,2021-10-10,54054.0,55427.0,53910.0,55125.0
3085,2021-10-11,54965.0,56716.0,54302.0,54712.0
3086,2021-10-12,54755.0,57860.0,54682.0,57573.0
3087,2021-10-13,57553.0,58066.0,54705.0,56335.0
3088,2021-10-14,56278.0,57873.0,54409.0,57488.0
3089,2021-10-15,57543.0,58740.0,57090.0,57452.0
3090,2021-10-16,57446.0,62729.0,57098.0,61809.0
3091,2021-10-17,61764.0,62481.0,60506.0,61166.0
3092,2021-10-18,61127.0,61728.0,59228.0,61584.0
3093,2021-10-19,61545.0,62911.0,60391.0,62018.0
3094,2021-10-20,62013.0,64608.0,61705.0,64518.0
3095,2021-10-21,64482.0,67277.0,63548.0,66238.0
3096,2021-10-22,66282.0,66838.0,62378.0,62541.0
3097,2021-10-23,62179.0,63918.0,60373.0,61029.0
3098,2021-10-24,61001.0,62073.0,60317.0,61572.0
3099,2021-10-25,61641.0,61787.0,59672.0,61173.0
3100,2021-10-26,61120.0,64031.0,60956.0,63228.0
3101,2021-10-27,63346.0,63570.0,60290.0,60604.0
3102,2021-10-28,60687.0,61797.0,58179.0,58641.0
3103,2021-10-29,58594.0,62393.0,58369.0,60768.0
3104,2021-10-30,60848.0,62939.0,60571.0,62283.0
3105,2021-10-31,62376.0,62416.0,61068.0,61837.0
3106,2021-11-01,62013.0,62597.0,60307.0,61472.0
3107,2021-11-02,61368.0,62508.0,59824.0,61122.0
3108,2021-11-03,61042.0,64249.0,60644.0,63247.0
3109,2021-11-04,63283.0,63546.0,61587.0,63131.0
3110,2021-11-05,63025.0,63159.0,60988.0,61602.0
3111,2021-11-06,61586.0,62724.0,60932.0,61247.0
3112,2021-11-07,61277.0,61669.0,60334.0,61661.0
3113,2021-11-08,61683.0,63192.0,61583.0,63153.0
3114,2021-11-09,63433.0,67713.0,63433.0,67617.0
3115,2021-11-10,67539.0,68642.0,66566.0,67145.0
3116,2021-11-11,67087.0,69045.0,64566.0,65061.0
3117,2021-11-12,65063.0,65913.0,64459.0,65006.0
3118,2021-11-13,64947.0,65780.0,62353.0,64432.0
3119,2021-11-14,64425.0,65080.0,63636.0,64660.0
3120,2021-11-15,64654.0,65739.0,63705.0,65649.0
3121,2021-11-16,65858.0,66359.0,63754.0,63934.0
3122,2021-11-17,63858.0,63858.0,59150.0,60449.0
3123,2021-11-18,60399.0,61054.0,58994.0,60604.0
3124,2021-11-19,60613.0,61237.0,56664.0,56987.0
3125,2021-11-20,57298.0,58656.0,55821.0,58459.0
3126,2021-11-21,58500.0,60259.0,57568.0,60083.0
3127,2021-11-22,60004.0,60324.0,58844.0,59140.0
3128,2021-11-23,59148.0,59300.0,55866.0,56387.0
3129,2021-11-24,56300.0,57955.0,55915.0,57749.0
3130,2021-11-25,57707.0,57765.0,55938.0,57198.0
3131,2021-11-26,57196.0,59391.0,57110.0,58898.0
3132,2021-11-27,58905.0,59445.0,53587.0,53828.0
3133,2021-11-28,53816.0,55426.0,53739.0,54533.0
3134,2021-11-29,54706.0,57748.0,53672.0,57238.0
3135,2021-11-30,57235.0,58930.0,56640.0,57849.0
3136,2021-12-01,57760.0,59184.0,56158.0,57011.0
3137,2021-12-02,56917.0,59129.0,56671.0,57169.0
3138,2021-12-03,57159.0,57436.0,55822.0,56508.0
3139,2021-12-04,56565.0,57565.0,52962.0,53786.0
3140,2021-12-05,53784.0,54011.0,43531.0,49162.0
3141,2021-12-06,49349.0,49877.0,47745.0,49268.0
3142,2021-12-07,49370.0,50979.0,47243.0,50462.0
3143,2021-12-08,50555.0,51943.0,50239.0,50648.0
3144,2021-12-09,50619.0,51320.0,48934.0,50530.0
3145,2021-12-10,50480.0,50826.0,47441.0,47886.0
3146,2021-12-11,47747.0,50088.0,47304.0,47304.0
3147,2021-12-12,47300.0,49490.0,47033.0,49242.0
3148,2021-12-13,49252.0,50863.0,48760.0,50051.0
3149,2021-12-14,50057.0,50222.0,46002.0,46696.0
3150,2021-12-15,46679.0,48691.0,46526.0,48411.0
3151,2021-12-16,48306.0,49422.0,46666.0,48937.0
3152,2021-12-17,48933.0,49378.0,47550.0,47695.0
3153,2021-12-18,47719.0,48036.0,45741.0,46329.0
3154,2021-12-19,46258.0,47466.0,45653.0,46970.0
3155,2021-12-20,46904.0,48126.0,46550.0,46807.0
3156,2021-12-21,46770.0,47517.0,45676.0,47117.0
3157,2021-12-22,47123.0,49366.0,46791.0,49145.0
3158,2021-12-23,49058.0,49876.0,48730.0,48756.0
3159,2021-12-24,48778.0,51420.0,48260.0,50901.0
3160,2021-12-25,50928.0,51951.0,50699.0,50889.0
3161,2021-12-26,50924.0,51384.0,50398.0,50663.0
3162,2021-12-27,50478.0,51377.0,49687.0,50853.0
3163,2021-12-28,50869.0,52050.0,50546.0,50774.0
3164,2021-12-29,50732.0,50732.0,47388.0,47725.0
3165,2021-12-30,47654.0,48199.0,46224.0,46507.0
3166,2021-12-31,46575.0,47976.0,46225.0,47192.0
3167,2022-01-01,47205.0,48779.0,45702.0,46320.0
3168,2022-01-02,46381.0,48146.0,46379.0,47816.0
3169,2022-01-03,47807.0,48012.0,46757.0,47387.0
3170,2022-01-04,47371.0,47568.0,45811.0,46531.0
3171,2022-01-05,46538.0,47575.0,45725.0,45938.0
3172,2022-01-06,45873.0,47081.0,42467.0,43647.0
3173,2022-01-07,43526.0,43929.0,42604.0,43216.0
3174,2022-01-08,43201.0,43201.0,40685.0,41527.0
3175,2022-01-09,41532.0,42702.0,40617.0,41757.0
3176,2022-01-10,41670.0,42894.0,41421.0,41862.0
3177,2022-01-11,41888.0,42415.0,39692.0,41870.0
3178,2022-01-12,41891.0,43223.0,41383.0,42777.0
3179,2022-01-13,42811.0,44288.0,42544.0,43982.0
3180,2022-01-14,43946.0,44391.0,42388.0,42608.0
3181,2022-01-15,42563.0,43495.0,41794.0,43121.0
3182,2022-01-16,43192.0,43803.0,42586.0,43227.0
3183,2022-01-17,43173.0,43570.0,42739.0,43120.0
3184,2022-01-18,43138.0,43184.0,41641.0,42298.0
3185,2022-01-19,42311.0,42621.0,41339.0,42395.0
3186,2022-01-20,42401.0,42653.0,41244.0,41750.0
3187,2022-01-21,41752.0,43508.0,40708.0,40708.0
3188,2022-01-22,40667.0,41179.0,35762.0,36509.0
3189,2022-01-23,36385.0,36801.0,34020.0,35180.0
3190,2022-01-24,35219.0,36706.0,34805.0,36306.0
3191,2022-01-25,36265.0,37476.0,33065.0,36774.0
3192,2022-01-26,36675.0,37542.0,35707.0,36989.0
3193,2022-01-27,36955.0,39216.0,36355.0,36870.0
3194,2022-01-28,36886.0,37277.0,35580.0,37277.0
3195,2022-01-29,37367.0,38022.0,36244.0,37853.0
3196,2022-01-30,37782.0,38782.0,37422.0,38232.0
3197,2022-01-31,38254.0,38386.0,37504.0,37983.0
3198,2022-02-01,37995.0,38715.0,36832.0,38556.0
3199,2022-02-02,38430.0,39138.0,38196.0,38836.0
3200,2022-02-03,38801.0,38900.0,36849.0,37001.0
3201,2022-02-04,37052.0,37180.0,36415.0,37101.0
3202,2022-02-05,37282.0,41674.0,37128.0,41674.0
3203,2022-02-06,41617.0,41957.0,41191.0,41494.0
3204,2022-02-07,41518.0,42526.0,41387.0,42476.0
3205,2022-02-08,42413.0,44476.0,41788.0,43911.0
3206,2022-02-09,43978.0,45302.0,42901.0,44184.0
3207,2022-02-10,44166.0,44758.0,43309.0,44384.0
3208,2022-02-11,44390.0,45694.0,43341.0,43628.0
3209,2022-02-12,43477.0,43926.0,42158.0,42445.0
3210,2022-02-13,42437.0,43039.0,41914.0,42255.0
3211,2022-02-14,42268.0,42751.0,41992.0,42248.0
3212,2022-02-15,42172.0,42857.0,41715.0,42635.0
3213,2022-02-16,42626.0,44707.0,42527.0,44574.0
3214,2022-02-17,44527.0,44527.0,43515.0,44063.0
3215,2022-02-18,43954.0,44194.0,40329.0,40563.0
3216,2022-02-19,40558.0,40994.0,39791.0,40073.0
3217,2022-02-20,40056.0,40442.0,39763.0,40193.0
3218,2022-02-21,40188.0,40188.0,38195.0,38514.0
3219,2022-02-22,38512.0,39468.0,36957.0,37060.0
3220,2022-02-23,37162.0,38344.0,36546.0,38337.0
3221,2022-02-24,38302.0,39232.0,37256.0,37372.0
3222,2022-02-25,37318.0,38905.0,34557.0,38363.0
3223,2022-02-26,38361.0,39610.0,38107.0,39316.0
3224,2022-02-27,39256.0,39877.0,38826.0,39090.0
3225,2022-02-28,39179.0,39851.0,37421.0,37804.0
3226,2022-03-01,37788.0,44199.0,37588.0,43225.0
3227,2022-03-02,43286.0,44755.0,42992.0,44460.0
3228,2022-03-03,44417.0,44969.0,43471.0,43981.0
3229,2022-03-04,43975.0,44090.0,41979.0,42492.0
3230,2022-03-05,42488.0,42488.0,38760.0,39200.0
3231,2022-03-06,39206.0,39624.0,38828.0,39463.0
3232,2022-03-07,39466.0,39668.0,38254.0,38443.0
3233,2022-03-08,38470.0,39455.0,37275.0,38076.0
3234,2022-03-09,38032.0,39335.0,37991.0,38733.0
3235,2022-03-10,38736.0,42501.0,38736.0,41986.0
3236,2022-03-11,41913.0,42004.0,38909.0,39468.0
3237,2022-03-12,39437.0,40183.0,38347.0,38775.0
3238,2022-03-13,38751.0,39345.0,38751.0,38904.0
3239,2022-03-14,38814.0,39238.0,37768.0,37853.0
3240,2022-03-15,37867.0,39715.0,37709.0,39669.0
3241,2022-03-16,39699.0,39781.0,38321.0,39332.0
3242,2022-03-17,39309.0,41551.0,39029.0,41166.0
3243,2022-03-18,41129.0,41374.0,40681.0,41002.0
3244,2022-03-19,40943.0,42337.0,40311.0,41837.0
3245,2022-03-20,41828.0,42323.0,41612.0,42202.0
3246,2022-03-21,42223.0,42271.0,41021.0,41283.0
3247,2022-03-22,41249.0,41481.0,40615.0,41062.0
3248,2022-03-23,41009.0,43080.0,40937.0,42402.0
3249,2022-03-24,42370.0,42802.0,41868.0,42802.0
3250,2022-03-25,42845.0,44133.0,42726.0,43936.0
3251,2022-03-26,43939.0,44999.0,43721.0,44332.0
3252,2022-03-27,44298.0,44737.0,44157.0,44511.0
3253,2022-03-28,44483.0,46715.0,44413.0,46715.0
3254,2022-03-29,46723.0,48079.0,46660.0,46995.0
3255,2022-03-30,47061.0,47967.0,47061.0,47459.0
3256,2022-03-31,47451.0,47651.0,46751.0,47063.0
3257,2022-04-01,47031.0,47468.0,45363.0,45528.0
3258,2022-04-02,45528.0,46658.0,44347.0,46270.0
3259,2022-04-03,46229.0,47026.0,45804.0,45842.0
3260,2022-04-04,45847.0,47322.0,45667.0,46435.0
3261,2022-04-05,46361.0,46819.0,45277.0,46623.0
3262,2022-04-06,46610.0,47077.0,45635.0,45635.0
3263,2022-04-07,45561.0,45561.0,43199.0,43199.0
3264,2022-04-08,43237.0,43869.0,42867.0,43515.0
3265,2022-04-09,43488.0,43916.0,42212.0,42316.0
3266,2022-04-10,42307.0,42807.0,42259.0,42796.0
3267,2022-04-11,42807.0,43420.0,42041.0,42275.0
3268,2022-04-12,42249.0,42418.0,39444.0,39604.0
3269,2022-04-13,39553.0,40660.0,39445.0,40206.0
3270,2022-04-14,40101.0,41444.0,39731.0,41205.0
3271,2022-04-15,41232.0,41523.0,39708.0,39959.0
3272,2022-04-16,39994.0,40709.0,39877.0,40587.0
3273,2022-04-17,40592.0,40676.0,40086.0,40450.0
3274,2022-04-18,40443.0,40593.0,39659.0,39739.0
3275,2022-04-19,39717.0,40950.0,38780.0,40834.0
3276,2022-04-20,40833.0,41653.0,40646.0,41498.0
3277,2022-04-21,41468.0,42142.0,40959.0,41397.0
3278,2022-04-22,41384.0,42859.0,39975.0,40529.0
3279,2022-04-23,40432.0,40776.0,39265.0,39757.0
3280,2022-04-24,39757.0,39966.0,39347.0,39562.0
3281,2022-04-25,39499.0,39872.0,39299.0,39643.0
3282,2022-04-26,39469.0,40332.0,37715.0,40111.0
3283,2022-04-27,40458.0,40607.0,37472.0,38179.0
3284,2022-04-28,38134.0,39390.0,36902.0,38595.0
3285,2022-04-29,39224.0,40184.0,37265.0,39328.0
3286,2022-04-30,39742.0,39847.0,37743.0,38292.0
